experiment,episode_id,task_id,topology,fault_type,fault_severity,fault_position,observability,origin_node,predicted_origin,candidate_count,rank,top1_correct,reciprocal_rank
E3_attribution_observability,E2::evaluation-0111-sha::timeout::sev2::middle::0::sequential,evaluation-0111-sha,sequential,timeout,2,middle,full_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0067-evi::timeout::sev1::early::1::sequential,evaluation-0067-evi,sequential,timeout,1,early,output_only,step-0,step-3,4,4,0,0.25
E3_attribution_observability,E2::evaluation-0067-evi::timeout::sev1::early::1::sequential,evaluation-0067-evi,sequential,timeout,1,early,sparse_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0067-evi::timeout::sev1::early::1::sequential,evaluation-0067-evi,sequential,timeout,1,early,full_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0094-sta::timeout::sev1::middle::1::parallel,evaluation-0094-sta,parallel,timeout,1,middle,output_only,worker-2,aggregate,5,4,0,0.25
E3_attribution_observability,E2::evaluation-0094-sta::timeout::sev1::middle::1::parallel,evaluation-0094-sta,parallel,timeout,1,middle,sparse_trace,worker-2,worker-2,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0094-sta::timeout::sev1::middle::1::parallel,evaluation-0094-sta,parallel,timeout,1,middle,full_trace,worker-2,worker-2,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0103-con::timeout::sev2::early::1::sequential,evaluation-0103-con,sequential,timeout,2,early,output_only,step-0,step-3,4,4,0,0.25
E3_attribution_observability,E2::evaluation-0103-con::timeout::sev2::early::1::sequential,evaluation-0103-con,sequential,timeout,2,early,sparse_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0103-con::timeout::sev2::early::1::sequential,evaluation-0103-con,sequential,timeout,2,early,full_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0083-con::referential_drift::sev2::late::1::hierarchical,evaluation-0083-con,hierarchical,referential_drift,2,late,output_only,root,worker-3,7,5,0,0.2
E3_attribution_observability,E2::evaluation-0083-con::referential_drift::sev2::late::1::hierarchical,evaluation-0083-con,hierarchical,referential_drift,2,late,sparse_trace,root,worker-2,7,4,0,0.25
E3_attribution_observability,E2::evaluation-0083-con::referential_drift::sev2::late::1::hierarchical,evaluation-0083-con,hierarchical,referential_drift,2,late,full_trace,root,worker-3,7,4,0,0.25
E3_attribution_observability,E2::evaluation-0090-ari::referential_drift::sev2::late::0::single,evaluation-0090-ari,single,referential_drift,2,late,output_only,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0090-ari::referential_drift::sev2::late::0::single,evaluation-0090-ari,single,referential_drift,2,late,sparse_trace,step-3,step-2,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0090-ari::referential_drift::sev2::late::0::single,evaluation-0090-ari,single,referential_drift,2,late,full_trace,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0106-sha::wrong_value::sev1::late::0::hierarchical,evaluation-0106-sha,hierarchical,wrong_value,1,late,output_only,root,root,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0106-sha::wrong_value::sev1::late::0::hierarchical,evaluation-0106-sha,hierarchical,wrong_value,1,late,sparse_trace,root,root,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0106-sha::wrong_value::sev1::late::0::hierarchical,evaluation-0106-sha,hierarchical,wrong_value,1,late,full_trace,root,root,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0081-sha::truncation::sev2::early::1::parallel,evaluation-0081-sha,parallel,truncation,2,early,output_only,worker-0,aggregate,5,4,0,0.25
E3_attribution_observability,E2::evaluation-0081-sha::truncation::sev2::early::1::parallel,evaluation-0081-sha,parallel,truncation,2,early,sparse_trace,worker-0,worker-0,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0081-sha::truncation::sev2::early::1::parallel,evaluation-0081-sha,parallel,truncation,2,early,full_trace,worker-0,worker-0,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0065-ari::referential_drift::sev2::early::1::single,evaluation-0065-ari,single,referential_drift,2,early,output_only,step-0,step-3,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0065-ari::referential_drift::sev2::early::1::single,evaluation-0065-ari,single,referential_drift,2,early,sparse_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0065-ari::referential_drift::sev2::early::1::single,evaluation-0065-ari,single,referential_drift,2,early,full_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0109-sta::truncation::sev1::early::0::single,evaluation-0109-sta,single,truncation,1,early,output_only,step-0,step-3,4,2,0,0.5
E3_attribution_observability,E2::evaluation-0109-sta::truncation::sev1::early::0::single,evaluation-0109-sta,single,truncation,1,early,sparse_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0109-sta::truncation::sev1::early::0::single,evaluation-0109-sta,single,truncation,1,early,full_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0095-ari::truncation::sev2::late::0::parallel,evaluation-0095-ari,parallel,truncation,2,late,output_only,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0095-ari::truncation::sev2::late::0::parallel,evaluation-0095-ari,parallel,truncation,2,late,sparse_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0095-ari::truncation::sev2::late::0::parallel,evaluation-0095-ari,parallel,truncation,2,late,full_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0066-sha::timeout::sev1::middle::1::parallel,evaluation-0066-sha,parallel,timeout,1,middle,output_only,worker-2,aggregate,5,4,0,0.25
E3_attribution_observability,E2::evaluation-0066-sha::timeout::sev1::middle::1::parallel,evaluation-0066-sha,parallel,timeout,1,middle,sparse_trace,worker-2,worker-2,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0066-sha::timeout::sev1::middle::1::parallel,evaluation-0066-sha,parallel,timeout,1,middle,full_trace,worker-2,worker-2,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0077-evi::referential_drift::sev2::early::1::single,evaluation-0077-evi,single,referential_drift,2,early,output_only,step-0,step-3,4,2,0,0.5
E3_attribution_observability,E2::evaluation-0077-evi::referential_drift::sev2::early::1::single,evaluation-0077-evi,single,referential_drift,2,early,sparse_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0077-evi::referential_drift::sev2::early::1::single,evaluation-0077-evi,single,referential_drift,2,early,full_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0107-evi::timeout::sev2::late::0::parallel,evaluation-0107-evi,parallel,timeout,2,late,output_only,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0107-evi::timeout::sev2::late::0::parallel,evaluation-0107-evi,parallel,timeout,2,late,sparse_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0107-evi::timeout::sev2::late::0::parallel,evaluation-0107-evi,parallel,timeout,2,late,full_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0093-con::truncation::sev2::middle::1::sequential,evaluation-0093-con,sequential,truncation,2,middle,output_only,step-2,step-3,4,2,0,0.5
E3_attribution_observability,E2::evaluation-0093-con::truncation::sev2::middle::1::sequential,evaluation-0093-con,sequential,truncation,2,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0093-con::truncation::sev2::middle::1::sequential,evaluation-0093-con,sequential,truncation,2,middle,full_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0074-sta::wrong_value::sev2::early::0::parallel,evaluation-0074-sta,parallel,wrong_value,2,early,output_only,worker-0,aggregate,5,5,0,0.2
E3_attribution_observability,E2::evaluation-0074-sta::wrong_value::sev2::early::0::parallel,evaluation-0074-sta,parallel,wrong_value,2,early,sparse_trace,worker-0,worker-0,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0074-sta::wrong_value::sev2::early::0::parallel,evaluation-0074-sta,parallel,wrong_value,2,early,full_trace,worker-0,worker-0,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0086-sha::timeout::sev1::early::0::sequential,evaluation-0086-sha,sequential,timeout,1,early,output_only,step-0,step-3,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0086-sha::timeout::sev1::early::0::sequential,evaluation-0086-sha,sequential,timeout,1,early,sparse_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0086-sha::timeout::sev1::early::0::sequential,evaluation-0086-sha,sequential,timeout,1,early,full_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0114-sta::wrong_value::sev2::late::0::parallel,evaluation-0114-sta,parallel,wrong_value,2,late,output_only,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0114-sta::wrong_value::sev2::late::0::parallel,evaluation-0114-sta,parallel,wrong_value,2,late,sparse_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0114-sta::wrong_value::sev2::late::0::parallel,evaluation-0114-sta,parallel,wrong_value,2,late,full_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0115-ari::referential_drift::sev1::early::1::single,evaluation-0115-ari,single,referential_drift,1,early,output_only,step-0,step-3,4,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0115-ari::referential_drift::sev1::early::1::single,evaluation-0115-ari,single,referential_drift,1,early,sparse_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0115-ari::referential_drift::sev1::early::1::single,evaluation-0115-ari,single,referential_drift,1,early,full_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0091-sha::referential_drift::sev1::early::0::hierarchical,evaluation-0091-sha,hierarchical,referential_drift,1,early,output_only,worker-0,root,7,2,0,0.5
E3_attribution_observability,E2::evaluation-0091-sha::referential_drift::sev1::early::0::hierarchical,evaluation-0091-sha,hierarchical,referential_drift,1,early,sparse_trace,worker-0,worker-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0091-sha::referential_drift::sev1::early::0::hierarchical,evaluation-0091-sha,hierarchical,referential_drift,1,early,full_trace,worker-0,worker-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0061-sha::timeout::sev2::middle::0::sequential,evaluation-0061-sha,sequential,timeout,2,middle,output_only,step-2,step-3,4,4,0,0.25
E3_attribution_observability,E2::evaluation-0061-sha::timeout::sev2::middle::0::sequential,evaluation-0061-sha,sequential,timeout,2,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0061-sha::timeout::sev2::middle::0::sequential,evaluation-0061-sha,sequential,timeout,2,middle,full_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0076-sha::wrong_value::sev2::early::0::hierarchical,evaluation-0076-sha,hierarchical,wrong_value,2,early,output_only,worker-0,root,7,7,0,0.14285714285714285
E3_attribution_observability,E2::evaluation-0076-sha::wrong_value::sev2::early::0::hierarchical,evaluation-0076-sha,hierarchical,wrong_value,2,early,sparse_trace,worker-0,worker-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0076-sha::wrong_value::sev2::early::0::hierarchical,evaluation-0076-sha,hierarchical,wrong_value,2,early,full_trace,worker-0,worker-0,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0102-evi::wrong_value::sev1::late::1::parallel,evaluation-0102-evi,parallel,wrong_value,1,late,output_only,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0102-evi::wrong_value::sev1::late::1::parallel,evaluation-0102-evi,parallel,wrong_value,1,late,sparse_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0102-evi::wrong_value::sev1::late::1::parallel,evaluation-0102-evi,parallel,wrong_value,1,late,full_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0078-con::timeout::sev2::early::1::single,evaluation-0078-con,single,timeout,2,early,output_only,step-0,step-3,4,4,0,0.25
E3_attribution_observability,E2::evaluation-0078-con::timeout::sev2::early::1::single,evaluation-0078-con,single,timeout,2,early,sparse_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0078-con::timeout::sev2::early::1::single,evaluation-0078-con,single,timeout,2,early,full_trace,step-0,step-0,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0091-sha::wrong_value::sev1::middle::0::parallel,evaluation-0091-sha,parallel,wrong_value,1,middle,output_only,worker-2,aggregate,5,5,0,0.2
E3_attribution_observability,E2::evaluation-0091-sha::wrong_value::sev1::middle::0::parallel,evaluation-0091-sha,parallel,wrong_value,1,middle,sparse_trace,worker-2,worker-2,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0091-sha::wrong_value::sev1::middle::0::parallel,evaluation-0091-sha,parallel,wrong_value,1,middle,full_trace,worker-2,worker-2,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0108-con::referential_drift::sev2::late::0::hierarchical,evaluation-0108-con,hierarchical,referential_drift,2,late,output_only,root,root,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0108-con::referential_drift::sev2::late::0::hierarchical,evaluation-0108-con,hierarchical,referential_drift,2,late,sparse_trace,root,worker-3,7,2,0,0.5
E3_attribution_observability,E2::evaluation-0108-con::referential_drift::sev2::late::0::hierarchical,evaluation-0108-con,hierarchical,referential_drift,2,late,full_trace,root,worker-3,7,3,0,0.3333333333333333
E3_attribution_observability,E2::evaluation-0104-sta::wrong_value::sev1::late::1::single,evaluation-0104-sta,single,wrong_value,1,late,output_only,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0104-sta::wrong_value::sev1::late::1::single,evaluation-0104-sta,single,wrong_value,1,late,sparse_trace,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0104-sta::wrong_value::sev1::late::1::single,evaluation-0104-sta,single,wrong_value,1,late,full_trace,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0075-ari::timeout::sev1::late::1::hierarchical,evaluation-0075-ari,hierarchical,timeout,1,late,output_only,root,root,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0075-ari::timeout::sev1::late::1::hierarchical,evaluation-0075-ari,hierarchical,timeout,1,late,sparse_trace,root,root,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0075-ari::timeout::sev1::late::1::hierarchical,evaluation-0075-ari,hierarchical,timeout,1,late,full_trace,root,root,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0090-ari::truncation::sev1::late::1::parallel,evaluation-0090-ari,parallel,truncation,1,late,output_only,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0090-ari::truncation::sev1::late::1::parallel,evaluation-0090-ari,parallel,truncation,1,late,sparse_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0090-ari::truncation::sev1::late::1::parallel,evaluation-0090-ari,parallel,truncation,1,late,full_trace,aggregate,aggregate,5,1,1,1.0
E3_attribution_observability,E2::evaluation-0088-con::truncation::sev1::late::1::hierarchical,evaluation-0088-con,hierarchical,truncation,1,late,output_only,root,root,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0088-con::truncation::sev1::late::1::hierarchical,evaluation-0088-con,hierarchical,truncation,1,late,sparse_trace,root,root,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0088-con::truncation::sev1::late::1::hierarchical,evaluation-0088-con,hierarchical,truncation,1,late,full_trace,root,root,7,1,1,1.0
E3_attribution_observability,E2::evaluation-0080-ari::truncation::sev1::middle::0::sequential,evaluation-0080-ari,sequential,truncation,1,middle,output_only,step-2,step-3,4,4,0,0.25
E3_attribution_observability,E2::evaluation-0080-ari::truncation::sev1::middle::0::sequential,evaluation-0080-ari,sequential,truncation,1,middle,sparse_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0080-ari::truncation::sev1::middle::0::sequential,evaluation-0080-ari,sequential,truncation,1,middle,full_trace,step-2,step-2,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0110-ari::wrong_value::sev2::late::0::sequential,evaluation-0110-ari,sequential,wrong_value,2,late,output_only,step-3,step-3,4,1,1,1.0
E3_attribution_observability,E2::evaluation-0110-ari::wrong_value::sev2::late::0::sequential,evaluation-0110-ari,sequential,wrong_value,2,late,sparse_trace,step-3,step-0,4,3,0,0.3333333333333333
